"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2022,"Alto Parnaíba","MA","Administracao publica direta",NA,5000,NA,NA,NA,NA,100,0,0,0,NA,0,0,20000,NA,NA,NA,NA,50000,340000,NA,0,120000
2019,"Itiruçu","BA","Administracao publica direta",NA,12576,9438,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,59238.8,NA,0,0
2011,"Taperoá","BA","Autarquia",NA,7409,8826,NA,NA,NA,0,0,0,957257.68,NA,0,957257.68,81497.99,NA,115500,266677.69,NA,115500,266677.69,NA,0,0
2021,"Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,6776,NA,NA,NA,NA,0,0,0,NA,0,0,11832,NA,NA,NA,NA,0,127619.44,NA,0,0
2017,"Tanhaçu","BA","Administracao publica direta",NA,4000,8829,NA,NA,NA,NA,0,0,0,NA,0,0,12000,NA,NA,NA,NA,0,22000,NA,NA,NA
2016,"Rodelas","BA","Administracao publica direta",NA,7912,7820,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,258560,NA,0,0
2018,"Brejões","BA","Administracao publica direta",NA,14370,4967,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,265000,NA,0,0
2012,"Tapiramutá","BA","Administracao publica direta",NA,6500,12721,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,1e+05,305000,NA,0,0
2013,"Buritirana","MA","Administracao publica direta",NA,200,4209,NA,NA,NA,2,0,14,7000,NA,0,10000,35000,NA,NA,NA,NA,0,8e+05,NA,NA,NA
2014,"Gongogi","BA","Administracao publica direta",NA,5000,5265,NA,NA,NA,200,0,0,0,NA,0,0,50000,NA,NA,NA,NA,10000,125000,NA,NA,NA
2012,"Olindina","BA","Administracao publica direta",NA,9000,12853,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,35000,NA,0,0
2011,"Itajuípe","BA","Administracao publica direta",NA,20800,16757,NA,NA,NA,550,0,0,1285996.49,NA,0,1285996.49,158726.32,NA,NA,NA,NA,0,64456.91,NA,0,0
2012,"Nazaré","BA","Administracao publica direta",NA,16000,23015,NA,NA,NA,0,0,0,0,NA,0,0,2315,NA,NA,NA,NA,378075,378075,NA,0,0
2015,"Inhuma","PI","Administracao publica direta",NA,3500,7377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,18000,18000,NA,0,0
2022,"Antas","BA","Administracao publica direta",NA,9000,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,156446.9,156446.9,NA,0,0
2020,"São Gonçalo do Gurguéia","PI","Administracao publica direta",NA,500,1319,NA,NA,NA,NA,0,0,1600,NA,0,1600,289640,NA,NA,NA,NA,0,2e+05,NA,0,0
2012,"Andorinha","BA","Administracao publica direta",NA,7408,6120,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,13200,13200,NA,0,0
2016,"Brejões","BA","Administracao publica direta",NA,15166,5243,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,50000,60000,NA,0,0
2014,"Pindobaçu","BA","Autarquia",NA,3120,11776,NA,NA,NA,0,0,0,328000,NA,0,333000,33000,NA,0,21000,NA,0,2150000,NA,0,0
2014,"Pintadas","BA","Administracao publica direta",NA,5200,6081,NA,NA,NA,13.7,60,0,0,NA,0,0,5394,NA,NA,NA,NA,0,42000,NA,128660.61,128660.61
2021,"Várzea do Poço","BA","Administracao publica direta",NA,2000,6181,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,35000,NA,NA,NA
2017,"Boa Vista do Gurupi","MA","Administracao publica direta",NA,9320,6588,NA,NA,NA,0,0,0,0,NA,0,0,90000,NA,NA,NA,NA,0,80000,NA,0,0
2015,"Brejões","BA","Administracao publica direta",NA,15214,5259,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,7210,7210,NA,0,0
2015,"Coronel João Sá","BA","Administracao publica direta",NA,4418,7056,NA,NA,NA,NA,0,0,0,NA,0,0,635,NA,NA,NA,NA,2e+05,2e+05,NA,NA,NA
2018,"Tanhaçu","BA","Administracao publica direta",NA,4500,8457,NA,NA,NA,NA,0,0,0,NA,0,0,13000,NA,NA,NA,NA,30000,70000,NA,NA,NA
2013,"Pindobaçu","BA","Autarquia",NA,3120,11791,NA,NA,NA,0,0,0,312000,NA,0,318000,32000,NA,0,21000,NA,0,2150000,NA,0,0
2014,"Pojuca","BA","Administracao publica direta",NA,28256,31807,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,294000,294000,NA,NA,NA
2015,"Rodelas","BA","Administracao publica direta",NA,7912,7475,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,258560,NA,0,0
2015,"João Costa","PI","Administracao publica direta",NA,1800,702,NA,NA,NA,0,0,0,0,NA,0,0,35500,NA,NA,NA,NA,0,50000,NA,0,0
2013,"São João do Arraial","PI","Administracao publica direta",NA,3823,3852,NA,NA,NA,80,0,0,36000,NA,0,36000,54000,NA,NA,NA,NA,0,55000,NA,0,0
2022,"Simões","PI","Administracao publica direta",NA,5755,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,769746,NA,NA,NA
2020,"Gandu","BA","Administracao publica direta",NA,27025,26699,NA,NA,NA,10,0,0,0,NA,0,0,5000,NA,NA,NA,NA,5e+05,5e+05,NA,0,0
2017,"Ibirapuã","BA","Administracao publica direta",NA,5042,5042,NA,NA,NA,NA,0,0,0,NA,0,0,33362.46,NA,NA,NA,NA,48717.87,58017.87,NA,0,0
2021,"Piatã","BA","Administracao publica direta",NA,1653,7135,NA,NA,NA,0,0,0,0,NA,0,0,1242217.11,NA,NA,NA,NA,19040,343436884,NA,0,0
2020,"Tanhaçu","BA","Administracao publica direta",NA,4800,8447,NA,NA,NA,NA,0,0,0,NA,0,0,15000,NA,NA,NA,NA,40000,95000,NA,NA,NA
2021,"Tanhaçu","BA","Administracao publica direta",NA,4800,8443,NA,NA,NA,1330,90,0,0,NA,0,0,40000,NA,NA,NA,NA,42000,100000.01,NA,0,0
2021,"Igarapé Grande","MA","Administracao publica direta",NA,3600,6913,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,40000,160000,NA,0,0
2022,"Barra do Rocha","BA","Administracao publica direta",NA,5775,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,50000,50000,NA,NA,NA
2017,"Lapão","BA","Administracao publica direta",NA,10053,11068,NA,NA,NA,5,370,0,0,NA,0,0,10800,NA,NA,NA,NA,456000,456000,NA,0,0
2018,"Rafael Jambeiro","BA","Administracao publica direta",NA,3386,6771,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,36575,36575,NA,NA,NA
2016,"Ibirapuã","BA","Administracao publica direta",NA,4250,5010,NA,NA,NA,NA,0,0,0,NA,0,0,34104,NA,NA,NA,NA,12500,19700,NA,0,0
2017,"Novo Triunfo","BA","Administracao publica direta",NA,7195,7995,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,145000,145000,NA,0,0
2019,"Tanhaçu","BA","Administracao publica direta",NA,4800,8452,NA,NA,NA,NA,0,0,0,NA,0,0,15000,NA,NA,NA,NA,40000,95000,NA,NA,NA
2016,"Macajuba","BA","Administracao publica direta",NA,7250,7268,NA,NA,NA,NA,0,0,0,NA,0,0,360,NA,NA,NA,NA,0,30000,NA,0,0
2014,"Rodelas","BA","Administracao publica direta",NA,7912,7371,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,258560,NA,0,0
2016,"João Costa","PI","Administracao publica direta",NA,1800,702,NA,NA,NA,0,0,0,0,NA,0,0,35828,NA,NA,NA,NA,0,51638.5,NA,0,0
2022,"Queimadas","BA","Administracao publica direta",NA,13216,NA,NA,NA,NA,5,0,0,0,NA,0,0,5000,NA,NA,NA,NA,46000,187000,NA,0,0
2021,"Rodelas","BA","Administracao publica direta",NA,9040,8031,NA,NA,NA,20,69,0,0,NA,0,0,7200,NA,NA,NA,NA,20000,260000,NA,0,0
2018,"São Gonçalo do Gurguéia","PI","Administracao publica direta",NA,500,1305,NA,NA,NA,0,0,0,1200,NA,0,1200,105468,NA,NA,NA,NA,0,27839,NA,NA,NA
2020,"Simões","PI","Administracao publica direta",NA,6300,5877,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,59000,59000,NA,NA,NA
2011,"Queimadas","BA","Administracao publica direta",NA,7492,12492,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,8000,8000,NA,0,0
2012,"Brotas de Macaúbas","BA","Administracao publica direta",NA,2500,3049,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,10000,64000,NA,0,0
2014,"Mucugê","BA","Administracao publica direta",NA,6231,4123,NA,NA,NA,0,450,0,0,NA,0,0,3e+05,NA,NA,NA,NA,0,180000,NA,0,3e+05
2017,"Nilo Peçanha","BA","Administracao publica direta",NA,6380,3560,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,8500,8500,NA,0,0
2015,"Macajuba","BA","Administracao publica direta",NA,7242,7243,NA,NA,NA,NA,0,0,0,NA,0,0,360,NA,NA,NA,NA,0,30000,NA,0,0
2022,"Jeremoabo","BA","Administracao publica direta",NA,37519,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,190000,290000,NA,0,0
2019,"Banzaê","BA","Administracao publica direta",NA,750,4526,NA,NA,NA,0,0,0,0,NA,0,0,366345,NA,NA,NA,NA,0,14109,NA,NA,NA
2019,"Ibicoara","BA","Administracao publica direta",NA,4552,12413,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,60000,NA,0,1e+06
2020,"Ituaçu","BA","Administracao publica direta",NA,6270,6896,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,16000,NA,0,0
2017,"Rodelas","BA","Administracao publica direta",NA,7913,7911,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,265700,NA,0,0
2014,"Senhor do Bonfim","BA","Administracao publica direta",NA,40800,62510,NA,NA,NA,6000,0,0,0,NA,0,0,3260,NA,NA,NA,NA,80000,80000,NA,0,0
2013,"Taperoá","BA","Autarquia",NA,7409,9528,NA,NA,NA,0,0,0,1321820.8,NA,0,1321820.8,112548.21,NA,0,77154.43,NA,0,77154.43,NA,0,0
2022,"Pintadas","BA","Administracao publica direta",NA,5260,NA,NA,NA,NA,1.97,115,0,0,NA,0,0,932.04,NA,NA,NA,NA,576140.54,626873.42,NA,0,0
2022,"Rodelas","BA","Administracao publica direta",NA,9700,NA,NA,NA,NA,88,69,0,0,NA,0,0,7200,NA,NA,NA,NA,30000,3e+05,NA,0,0
2022,"Tapiramutá","BA","Administracao publica direta",NA,7668,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,1e+05,NA,NA,NA
2019,"Presidente Jânio Quadros","BA","Administracao publica direta",NA,2050,3794,NA,NA,NA,1.5,0,0,0,NA,0,0,2070,NA,NA,NA,NA,0,25551.81,NA,0,0
2014,"Macajuba","BA","Administracao publica direta",NA,7242,7242,NA,NA,NA,NA,0,0,0,NA,0,0,360,NA,NA,NA,NA,0,30000,NA,0,NA
2012,"Taperoá","BA","Autarquia",NA,7409,8923,NA,NA,NA,0,0,0,1065679.63,NA,0,1065679.63,102108.71,NA,0,48813.02,NA,94156.15,142969.17,NA,0,0
2016,"Formosa da Serra Negra","MA","Administracao publica direta",NA,2000,6260,NA,NA,NA,NA,0,0,80000,NA,0,80000,26000,NA,NA,NA,NA,2e+05,870000,NA,NA,NA
2016,"Esperantina","PI","Administracao publica direta",NA,1000,23904,NA,NA,NA,13,0,0,0,NA,0,0,12365,NA,NA,NA,NA,0,278380.76,NA,0,0
2020,"Banzaê","BA","Administracao publica direta",NA,750,4530,NA,NA,NA,0,0,0,0,NA,0,0,411720,NA,NA,NA,NA,0,22844.3,NA,0,0
2018,"Teolândia","BA","Administracao publica direta",NA,9250,5076,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,132400,NA,0,0
2021,"Olho D'Água do Piauí","PI","Administracao publica direta",NA,15,1004,NA,NA,NA,0,0,0,250000,NA,0,0,30000,NA,NA,NA,NA,0,250000,NA,0,NA
2013,"Senhor do Bonfim","BA","Administracao publica direta",NA,15000,62083,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,120000,120000,NA,0,0
2018,"João Costa","PI","Administracao publica direta",NA,1800,713,NA,NA,NA,0,0,0,0,NA,0,0,41165.62,NA,NA,NA,NA,0,50000,NA,0,0
2012,"Pintadas","BA","Administracao publica direta",NA,4500,5788,NA,NA,NA,13.59,50,0,0,NA,0,0,5591.88,NA,NA,NA,NA,29369.38,29369.38,NA,302148.45,NA
2019,"Jacaraci","BA","Administracao publica direta",NA,1380,5353,NA,NA,NA,0,0,0,0,NA,0,0,30150,NA,NA,NA,NA,7600,74810,NA,0,0
2019,"Floresta Azul","BA","Administracao publica direta",NA,8700,7322,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,50000,89000,NA,0,0
2017,"Itiruçu","BA","Administracao publica direta",NA,9987,9947,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,50362.5,NA,NA,NA
2021,"Jeremoabo","BA","Administracao publica direta",NA,25735,18896,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,70000,NA,0,0
2020,"Jeremoabo","BA","Administracao publica direta",NA,25651,18812,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,280000,NA,0,0
2015,"Senhor do Bonfim","BA","Administracao publica direta",NA,40800,62912,NA,NA,NA,6566,0,0,0,NA,0,0,4564,NA,NA,NA,NA,120000,120000,NA,0,0
2022,"Fátima","BA","Administracao publica direta",NA,8280,NA,NA,NA,NA,0,0,0,0,NA,0,0,50,NA,NA,NA,NA,150525,150525,NA,0,0
2018,"São Mateus do Maranhão","MA","Administracao publica direta",NA,15000,30370,NA,NA,NA,50,0,0,0,NA,0,0,80000,NA,NA,NA,NA,1e+05,496000,NA,2e+05,760000
2014,"São João do Arraial","PI","Administracao publica direta",NA,3850,3885,NA,NA,NA,80,0,0,38000,NA,0,38000,58000,NA,NA,NA,NA,0,55000,NA,0,0
2022,"Banzaê","BA","Administracao publica direta",NA,835,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,44379.48,NA,0,0
2019,"Ituaçu","BA","Administracao publica direta",NA,6270,6872,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,16000,NA,0,0
2019,"Caculé","BA","Administracao publica direta",NA,5300,13868,NA,NA,NA,5.5,30,0,0,NA,0,0,3500,NA,NA,NA,NA,22000,378000,NA,0,6e+05
2020,"Tapiramutá","BA","Administracao publica direta",NA,7620,13139,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,2e+05,NA,NA,NA
2022,"Madeiro","PI","Administracao publica direta",NA,3364,NA,NA,NA,NA,0,0,0,320000,NA,0,220000,90000,NA,NA,NA,NA,0,2420000,NA,0,0
2011,"Rodelas","BA","Administracao publica direta",NA,7912,6655,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,258560,NA,0,0
2014,"Ibirapuã","BA","Administracao publica direta",NA,4250,4939,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,50000,105479.17,NA,0,0
2013,"Ibirapuã","BA","Administracao publica direta",NA,4250,4901,NA,NA,NA,0,0,0,0,NA,0,0,3150,NA,NA,NA,NA,50000,1e+05,NA,0,0
2017,"Brejões","BA","Administracao publica direta",NA,15122,5227,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,35000,65000,NA,0,0
2019,"Capela do Alto Alegre","BA","Administracao publica direta",NA,2500,5648,NA,NA,NA,6.5,0,0,0,NA,0,0,26500,NA,NA,NA,NA,4240,11460,NA,NA,NA
2018,"Nilo Peçanha","BA","Administracao publica direta",NA,6495,3448,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,4570,14470,NA,0,0
2018,"Novo Triunfo","BA","Administracao publica direta",NA,6133,7667,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,147500,147500,NA,0,0
2013,"Mucugê","BA","Administracao publica direta",NA,4189,4189,NA,NA,NA,0,450.3,0,0,NA,0,0,95000,NA,NA,NA,NA,0,30000,NA,0,685000
2016,"São Miguel do Tapuio","PI","Administracao publica direta",NA,1850,6480,NA,NA,NA,NA,0,0,0,NA,0,0,250,NA,NA,NA,NA,5500,165910,NA,0,0
2019,"Novo Triunfo","BA","Administracao publica direta",NA,6150,7697,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,294754.7,294754.7,NA,0,0
2017,"Pintadas","BA","Administracao publica direta",NA,5250,6218,NA,NA,NA,120,77,0,0,NA,0,0,5900,NA,NA,NA,NA,44305.6,156016.98,NA,0,0
2011,"Mucugê","BA","Administracao publica direta",NA,4100,4100,NA,NA,NA,0,889.7,0,0,NA,0,0,57470.19,NA,NA,NA,NA,0,64293.95,NA,0,758057.84
2012,"Fronteiras","PI","Administracao publica direta",NA,3600,7397,NA,NA,NA,25,0,0,0,NA,0,0,12000,NA,NA,NA,NA,60000,60000,NA,NA,NA
2019,"Pintadas","BA","Administracao publica direta",NA,5255,5894,NA,NA,NA,160,81,0,0,NA,0,0,6800,NA,NA,NA,NA,0,77600.03,NA,0,0
2019,"Tapiramutá","BA","Administracao publica direta",NA,7350,13166,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,150000,NA,NA,NA
2019,"Nova Olinda do Maranhão","MA","Administracao publica direta",NA,5369,12974,NA,NA,NA,0,0,0,188622.38,NA,0,188622.38,120000,NA,NA,NA,NA,0,81100,NA,0,0
2021,"Caridade do Piauí","PI","Administracao publica direta",NA,1664,1669,NA,NA,NA,NA,0,0,0,NA,0,0,28000,NA,NA,NA,NA,35000,85000,NA,0,0
2022,"Iaçu","BA","Administracao publica direta",NA,10000,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1e+05,NA,NA,NA,NA,9e+05,9e+05,NA,NA,NA
2018,"Cícero Dantas","BA","Administracao publica direta",NA,26700,18306,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,2e+05,2e+05,NA,0,NA
2019,"João Costa","PI","Administracao publica direta",NA,1800,712,NA,NA,NA,0,0,0,0,NA,0,0,42384.66,NA,NA,NA,NA,0,43000.56,NA,0,0
2016,"Itiruçu","BA","Administracao publica direta",NA,9987,9967,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,49375,NA,NA,NA
2012,"Lapão","BA","Administracao publica direta",NA,5355,10104,NA,NA,NA,0,147,0,0,NA,0,0,6000,NA,NA,NA,NA,5139700,5139700,NA,0,0
2016,"Senhor do Bonfim","BA","Administracao publica direta",NA,45800,62478,NA,NA,NA,6900,0,0,0,NA,0,0,5125,NA,NA,NA,NA,98000,98000,NA,NA,NA
2018,"Caculé","BA","Administracao publica direta",NA,5200,13793,NA,NA,NA,5,30,0,0,NA,0,0,2500,NA,NA,NA,NA,20000,360000,NA,0,1200000
2021,"Fátima","BA","Administracao publica direta",NA,8000,6974,NA,NA,NA,0,0,0,0,NA,0,0,10,NA,NA,NA,NA,3e+05,3e+05,NA,0,0
2020,"Floresta Azul","BA","Administracao publica direta",NA,8700,7284,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,15000,25000,NA,0,0
2011,"Tapiramutá","BA","Administracao publica direta",NA,4000,12752,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,340000,NA,0,0
2011,"Nossa Senhora de Nazaré","PI","Administracao publica direta",NA,50,1379,NA,NA,NA,0,0,0,0,NA,0,0,2280,NA,NA,NA,NA,0,5578.75,NA,0,0
2016,"Pé de Serra","BA","Administracao publica direta",NA,1450,5353,NA,NA,NA,25,0,0,0,NA,0,0,2,NA,NA,NA,NA,0,10,NA,0,0
2018,"Pintadas","BA","Administracao publica direta",NA,5250,5919,NA,NA,NA,140,79,0,0,NA,0,0,6800,NA,NA,NA,NA,0,64773,NA,0,0
2021,"Tapiramutá","BA","Administracao publica direta",NA,7668,13111,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,150000,NA,NA,NA
2022,"João Costa","PI","Administracao publica direta",NA,1800,NA,NA,NA,NA,NA,0,0,0,NA,0,0,44720.55,NA,NA,NA,NA,0,580000,NA,0,0
2021,"Araci","BA","Administracao publica direta",NA,20050,20874,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,26550,825550,NA,0,0
2019,"Pedrão","BA","Administracao publica direta",NA,561,1834,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,63289.9,63289.9,NA,0,0
2021,"Pintadas","BA","Administracao publica direta",NA,5255,5846,NA,NA,NA,196,88,0,0,NA,0,0,1572.48,NA,NA,NA,NA,0,214854.49,NA,0,0
2020,"Sítio do Quinto","BA","Administracao publica direta",NA,3985,3985,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,400289.37,400289.37,NA,0,0
2021,"João Costa","PI","Administracao publica direta",NA,1800,711,NA,NA,NA,0,0,0,0,NA,0,0,41088.34,NA,NA,NA,NA,0,1251040.14,NA,0,0
2022,"Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,167475,NA,0,0
2018,"Rodelas","BA","Administracao publica direta",NA,7913,7750,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,265700,NA,0,0
2015,"Itaquara","BA","Administracao publica direta",NA,5113,5113,NA,NA,NA,0,0,0,0,NA,0,0,2600,NA,NA,NA,NA,10000,16000,NA,0,0
2012,"Medeiros Neto","BA","Administracao publica direta",NA,4480,17129,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,5000,NA,0,0
2020,"Nilo Peçanha","BA","Administracao publica direta",NA,9820,3489,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,8000,20850,NA,0,0
2019,"Queimadas","BA","Administracao publica direta",NA,11500,12917,NA,NA,NA,200,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,250000,NA,0,1e+06
2018,"Boa Vista do Gurupi","MA","Administracao publica direta",NA,9158,6474,NA,NA,NA,0,0,0,0,NA,0,0,118000,NA,NA,NA,NA,0,190000,NA,0,0
2014,"Itaquara","BA","Administracao publica direta",NA,4071,5089,NA,NA,NA,0,0,0,0,NA,0,0,32260,NA,NA,NA,NA,0,10000,NA,0,0
2013,"Lafaiete Coutinho","BA","Administracao publica direta",NA,1100,2167,NA,NA,NA,NA,0,0,0,NA,0,0,12000,NA,NA,NA,NA,1372.8,1071578.72,NA,NA,NA
2016,"Novo Triunfo","BA","Administracao publica direta",NA,7984,7984,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,156377.5,156377.5,NA,0,0
2022,"Ibicoara","BA","Administracao publica direta",NA,5800,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,90000,NA,0,0
2018,"Banzaê","BA","Administracao publica direta",NA,750,4522,NA,NA,NA,0,0,0,0,NA,0,0,348900,NA,NA,NA,NA,0,41917.5,NA,0,0
2019,"Jeremoabo","BA","Administracao publica direta",NA,25405,18725,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,280000,NA,0,0
2021,"Presidente Jânio Quadros","BA","Administracao publica direta",NA,2050,3699,NA,NA,NA,3.7,0,0,0,NA,0,0,2500,NA,NA,NA,NA,0,37000,NA,0,0
2019,"Rodelas","BA","Administracao publica direta",NA,8200,7849,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,265700,NA,NA,NA
2022,"Piatã","BA","Administracao publica direta",NA,1902,NA,NA,NA,NA,0,0,0,0,NA,0,0,1651985.01,NA,NA,NA,NA,104785.73,6664808.95,NA,0,0
2022,"Olho D'Água do Piauí","PI","Administracao publica direta",NA,15,NA,NA,NA,NA,0,0,0,250000,NA,0,0,30000,NA,NA,NA,NA,0,270000,NA,NA,NA
2018,"Jeremoabo","BA","Administracao publica direta",NA,25405,18618,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,80000,230000,NA,0,0
2012,"Rodelas","BA","Administracao publica direta",NA,7912,6767,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,258560,NA,0,0
2017,"Catu","BA","Administracao publica direta",NA,6742,47260,NA,NA,NA,0,192,0,0,NA,0,0,0,NA,NA,NA,NA,299620.77,378118.77,NA,0,0
2019,"Cícero Dantas","BA","Administracao publica direta",NA,26750,17844,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,35000,35000,NA,0,98000
2015,"Pintadas","BA","Administracao publica direta",NA,5250,6066,NA,NA,NA,14.8,70,0,0,NA,0,0,6850,NA,NA,NA,NA,0,40000,NA,0,0
2018,"Floresta Azul","BA","Administracao publica direta",NA,10686,7361,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,53326,92126,NA,0,0
2020,"Monte Santo","BA","Administracao publica direta",NA,9268,8328,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,319386.68,319386.68,NA,0,0
2020,"Buritirana","MA","Administracao publica direta",NA,100,4338,NA,NA,NA,NA,0,0,0,NA,0,0,230000,NA,NA,NA,NA,0,739800,NA,NA,NA
2022,"Abaíra","BA","Administracao publica direta",NA,7290,NA,NA,NA,NA,NA,0,0,0,NA,0,0,5544,NA,NA,NA,NA,3e+06,4400000,NA,NA,NA
2020,"Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,6791,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,127619.44,NA,0,0
2020,"Cícero Dantas","BA","Administracao publica direta",NA,26810,17877,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,60000,60000,NA,0,4e+05
2021,"Itiruçu","BA","Administracao publica direta",NA,12482,9368,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,59238.8,NA,0,0
2020,"Pintadas","BA","Administracao publica direta",NA,5255,5869,NA,NA,NA,160,86,0,0,NA,0,0,8000,NA,NA,NA,NA,0,147940.2,NA,0,0
2020,"Várzea do Poço","BA","Administracao publica direta",NA,2000,6156,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,20000,40000,NA,NA,NA
